#.t	.in_39
#d	mm
226.1666667	0.0000000
226.2083333	0.0000000
226.2500000	0.0000000
226.2916667	0.0000000
226.3333333	0.0043400
226.3750000	0.0056400
226.4166667	0.0078100
226.4583333	0.0051900
226.5000000	0.0343300
226.5416667	1.5704400
226.5833333	1.5552300
226.6250000	0.3478300
226.6666667	0.0000000
226.7083333	0.0000000
226.7500000	0.0000000
226.7916667	0.0000000
226.8333333	0.0000000
226.8750000	0.0000000
226.9166667	0.0000000
226.9583333	0.0000000
227.0000000	0.0000000
227.0416667	0.0000000
227.0833333	0.0000000
227.1250000	0.0000000
227.1666667	0.0000000
227.2083333	0.0000000
227.2500000	0.0000000
227.2916667	0.0000000
227.3333333	0.0000000
227.3750000	0.0000000
227.4166667	0.0000000
227.4583333	0.0000000
227.5000000	0.0000000
227.5416667	0.0000000
227.5833333	0.0000000
227.6250000	0.0000000
227.6666667	0.0000000
227.7083333	0.0000000
227.7500000	0.0000000
227.7916667	0.0000000
227.8333333	0.0000000
227.8750000	0.0000000
227.9166667	0.0000000
227.9583333	0.0000000
228.0000000	0.0000000
228.0416667	0.0000000
228.0833333	0.0000000
228.1250000	0.0000000
228.1666667	0.0000000
228.2083333	0.0000000
228.2500000	0.0000000
228.2916667	0.2678200
228.3333333	2.8386900
228.3750000	0.6034600
228.4166667	0.6826200
228.4583333	3.0187000
228.5000000	0.0439100
228.5416667	0.1913100
228.5833333	0.0108700
228.6250000	0.2373800
228.6666667	0.0000000
228.7083333	0.0026100
228.7500000	0.0000000
228.7916667	0.0000000
228.8333333	0.0078200
228.8750000	0.0004300
228.9166667	0.0430400
228.9583333	0.1573800
229.0000000	1.4065300
229.0416667	0.3882500
229.0833333	0.4387000
229.1250000	0.0000000
229.1666667	0.0000000
229.2083333	0.0000000
229.2500000	0.0000000
229.2916667	0.0000000
229.3333333	0.0000000
229.3750000	0.0000000
229.4166667	0.0000000
229.4583333	0.0000000
229.5000000	0.0000000
229.5416667	0.0000000
229.5833333	0.0000000
229.6250000	0.0000000
229.6666667	0.0000000
229.7083333	0.0000000
229.7500000	0.0000000
229.7916667	0.0000000
229.8333333	0.0000000
229.8750000	0.0000000
229.9166667	0.0000000
229.9583333	0.0000000
230.0000000	0.0000000
230.0416667	0.0000000
230.0833333	0.0000000
230.1250000	0.0000000
230.1666667	0.0000000
230.2083333	0.0000000
230.2500000	0.0000000
230.2916667	0.0000000
230.3333333	0.0000000
230.3750000	0.0000000
230.4166667	0.0000000
230.4583333	0.0000000
230.5000000	0.0000000
230.5416667	0.0000000
230.5833333	0.0000000
230.6250000	0.0000000
230.6666667	0.0000000
230.7083333	0.0000000
230.7500000	0.0000000
230.7916667	0.0000000
230.8333333	0.0000000
230.8750000	0.0000000
230.9166667	0.0000000
230.9583333	0.0000000
231.0000000	0.0000000
231.0416667	0.0000000
231.0833333	0.0000000
231.1250000	0.0000000
231.1666667	0.0000000
231.2083333	0.0000000
231.2500000	0.0000000
231.2916667	0.0000000
231.3333333	0.0000000
231.3750000	0.0000000
231.4166667	0.0000000
231.4583333	0.0000000
231.5000000	0.0000000
231.5416667	0.0000000
231.5833333	0.0000000
231.6250000	0.0000000
231.6666667	0.0000000
231.7083333	0.0000000
231.7500000	0.0000000
231.7916667	0.0000000
231.8333333	0.0000000
231.8750000	0.0000000
231.9166667	0.0000000
231.9583333	0.0000000
232.0000000	0.0000000
232.0416667	0.0000000
232.0833333	0.0000000
232.1250000	0.0000000
232.1666667	0.0000000
232.2083333	0.0000000
232.2500000	0.0000000
232.2916667	0.0000000
232.3333333	0.0000000
232.3750000	0.0000000
232.4166667	0.0000000
232.4583333	0.0008700
232.5000000	0.0039100
232.5416667	0.0721700
232.5833333	2.3391300
232.6250000	0.5108700
232.6666667	5.3269400
232.7083333	4.8647800
232.7500000	14.4382700
232.7916667	3.4217300
232.8333333	0.2600000
232.8750000	0.0660900
232.9166667	0.0013000
232.9583333	0.0000000
233.0000000	0.0000000
233.0416667	0.5826000
233.0833333	0.0000000
233.1250000	0.0000000
233.1666667	0.0000000
233.2083333	0.0000000
233.2500000	0.0000000
233.2916667	0.0000000
233.3333333	0.0000000
233.3750000	0.0000000
233.4166667	0.0000000
233.4583333	0.0000000
233.5000000	0.0000000
233.5416667	0.0000000
233.5833333	0.0000000
233.6250000	0.0000000
233.6666667	0.0000000
233.7083333	0.0000000
233.7500000	0.0000000
233.7916667	0.0000000
233.8333333	0.0000000
233.8750000	0.0000000
233.9166667	0.0000000
233.9583333	0.0000000
234.0000000	0.0000000
234.0416667	0.0000000
234.0833333	0.0000000
234.1250000	0.0000000
234.1666667	0.0000000
234.2083333	0.0000000
234.2500000	0.0000000
234.2916667	0.0000000
234.3333333	0.0000000
234.3750000	0.0000000
234.4166667	0.0000000
234.4583333	0.0000000
234.5000000	0.0000000
234.5416667	0.0000000
234.5833333	0.0000000
234.6250000	0.0008700
234.6666667	0.0000000
234.7083333	0.0008700
234.7500000	0.0000000
234.7916667	0.0000000
234.8333333	0.0000000
234.8750000	0.0000000
234.9166667	0.0000000
234.9583333	0.0000000
235.0000000	0.0000000
235.0416667	0.0000000
235.0833333	0.0000000
235.1250000	0.0000000
235.1666667	0.0000000
235.2083333	0.0000000
235.2500000	0.0000000
235.2916667	0.0000000
235.3333333	0.0000000
235.3750000	0.0000000
235.4166667	0.0000000
235.4583333	0.0082500
235.5000000	0.0656500
235.5416667	0.0126000
235.5833333	0.0000000
235.6250000	0.0000000
235.6666667	0.0000000
235.7083333	0.0000000
235.7500000	0.0000000
235.7916667	0.0234600
235.8333333	0.2673800
235.8750000	0.0000000
235.9166667	0.0000000
235.9583333	0.0000000
236.0000000	0.0000000
236.0416667	0.0000000
236.0833333	0.0000000
236.1250000	0.0000000
236.1666667	0.0000000
236.2083333	0.0000000
236.2500000	0.0000000
236.2916667	0.0000000
236.3333333	0.0000000
236.3750000	0.0000000
236.4166667	0.0000000
236.4583333	0.0000000
236.5000000	0.0000000
236.5416667	0.0000000
236.5833333	0.0000000
236.6250000	0.0095700
236.6666667	4.0160900
236.7083333	4.8000100
236.7500000	0.5652100
236.7916667	0.2013000
236.8333333	0.0000000
236.8750000	0.0000000
236.9166667	0.0000000
236.9583333	0.0000000
237.0000000	0.0000000
237.0416667	0.0000000
237.0833333	0.0000000
237.1250000	0.0000000
237.1666667	0.0000000
237.2083333	0.0000000
237.2500000	0.0000000
237.2916667	0.0000000
237.3333333	0.0000000
237.3750000	0.0000000
237.4166667	0.0000000
237.4583333	0.0000000
237.5000000	0.0000000
237.5416667	0.0000000
237.5833333	0.0000000
237.6250000	0.0000000
237.6666667	0.0000000
237.7083333	0.0000000
237.7500000	0.0000000
237.7916667	0.0000000
237.8333333	0.0000000
237.8750000	0.0000000
237.9166667	0.0000000
237.9583333	0.0000000
238.0000000	0.0000000
238.0416667	0.0000000
238.0833333	0.0000000
238.1250000	0.0000000
238.1666667	0.0000000
238.2083333	0.0000000
238.2500000	0.0000000
238.2916667	0.0000000
238.3333333	0.0000000
238.3750000	0.0000000
238.4166667	0.0000000
238.4583333	0.0000000
238.5000000	0.0000000
238.5416667	0.0000000
238.5833333	0.0000000
238.6250000	0.0000000
238.6666667	0.0000000
238.7083333	0.0000000
238.7500000	0.0000000
238.7916667	0.0000000
238.8333333	0.0000000
238.8750000	0.0000000
238.9166667	0.0000000
238.9583333	0.0000000
239.0000000	0.0000000
239.0416667	0.0000000
239.0833333	0.0000000
239.1250000	0.0000000
239.1666667	0.0000000
239.2083333	0.0000000
239.2500000	0.0000000
239.2916667	0.0000000
239.3333333	0.0000000
239.3750000	0.0000000
239.4166667	0.0000000
239.4583333	0.0000000
239.5000000	0.0000000
239.5416667	0.0000000
239.5833333	0.0008700
239.6250000	0.0000000
239.6666667	0.0000000
239.7083333	0.0000000
239.7500000	0.0000000
239.7916667	0.0000000
239.8333333	0.0000000
239.8750000	0.0000000
239.9166667	0.0000000
239.9583333	0.0000000
240.0000000	0.0000000
240.0416667	0.0000000
240.0833333	0.0000000
240.1250000	0.0000000
240.1666667	0.0000000
240.2083333	0.0000000
240.2500000	0.0000000
240.2916667	0.0039100
240.3333333	0.0186900
240.3750000	0.0000000
240.4166667	0.0000000
240.4583333	0.0000000
240.5000000	0.0000000
240.5416667	0.0000000
240.5833333	0.0000000
240.6250000	0.0000000
240.6666667	0.0000000
240.7083333	0.0000000
240.7500000	0.0000000
240.7916667	0.0000000
240.8333333	0.0000000
240.8750000	0.0000000
240.9166667	0.0000000
240.9583333	0.0000000
241.0000000	0.0000000
241.0416667	0.0000000
241.0833333	0.0000000
241.1250000	0.0008700
241.1666667	0.0000000
241.2083333	0.0000000
241.2500000	0.0000000
241.2916667	0.0000000
241.3333333	0.0000000
241.3750000	0.0000000
241.4166667	0.0000000
241.4583333	0.0000000
241.5000000	0.0000000
241.5416667	0.0000000
241.5833333	0.0000000
241.6250000	0.0000000
241.6666667	0.0000000
241.7083333	0.0000000
241.7500000	0.0000000
241.7916667	0.0000000
241.8333333	0.0000000
241.8750000	0.0008700
241.9166667	0.0452200
241.9583333	0.0713000
242.0000000	0.1478100
242.0416667	0.1660900
242.0833333	0.1134800
242.1250000	0.0013000
242.1666667	0.0782600
242.2083333	0.0026000
242.2500000	0.0000000
242.2916667	0.0000000
242.3333333	0.0000000
242.3750000	0.0000000
242.4166667	0.0000000
242.4583333	0.0000000
242.5000000	0.0000000
242.5416667	0.0000000
242.5833333	0.0000000
242.6250000	0.0000000
242.6666667	0.0000000
242.7083333	0.0000000
242.7500000	0.0000000
242.7916667	0.0000000
242.8333333	0.0000000
242.8750000	0.0143400
242.9166667	0.0317400
242.9583333	0.1282600
243.0000000	0.4147900
243.0416667	0.1591200
243.0833333	0.0000000
243.1250000	0.0000000
243.1666667	0.0000000
243.2083333	0.0000000
243.2500000	0.0000000
243.2916667	0.0013000
243.3333333	0.0000000
243.3750000	0.0000000
243.4166667	0.0000000
243.4583333	0.0000000
243.5000000	0.0000000
243.5416667	0.0000000
243.5833333	0.0000000
243.6250000	0.0000000
243.6666667	0.0000000
243.7083333	0.0000000
243.7500000	0.0000000
243.7916667	0.0000000
243.8333333	0.0000000
243.8750000	0.0000000
243.9166667	0.0000000
243.9583333	0.0000000
244.0000000	0.0000000
244.0416667	0.0000000
244.0833333	0.0000000
244.1250000	0.0013000
244.1666667	0.0000000
244.2083333	0.0000000
244.2500000	0.0000000
244.2916667	0.0000000
244.3333333	0.0000000
244.3750000	0.0000000
244.4166667	0.0000000
244.4583333	0.0000000
244.5000000	0.0000000
244.5416667	0.0000000
244.5833333	0.0000000
244.6250000	0.0000000
244.6666667	0.0000000
244.7083333	0.0000000
244.7500000	0.0000000
244.7916667	0.0000000
244.8333333	0.0000000
244.8750000	0.0000000
244.9166667	0.0000000
244.9583333	0.0000000
245.0000000	0.0000000
245.0416667	0.0000000
245.0833333	0.0000000
245.1250000	0.0000000
245.1666667	0.0000000
245.2083333	0.0000000
245.2500000	0.0000000
245.2916667	0.0000000
245.3333333	0.0000000
245.3750000	0.0000000
245.4166667	0.0000000
245.4583333	0.0000000
245.5000000	0.0221700
245.5416667	0.0000000
245.5833333	0.0000000
245.6250000	0.0000000
245.6666667	0.0000000
245.7083333	0.0000000
245.7500000	0.0000000
245.7916667	0.0000000
245.8333333	0.0000000
245.8750000	0.0000000
245.9166667	0.0000000
245.9583333	0.0000000
246.0000000	0.0000000
246.0416667	0.0000000
246.0833333	0.0000000
246.1250000	0.0000000
246.1666667	0.0000000
246.2083333	0.0000000
246.2500000	0.0000000
246.2916667	0.0247900
246.3333333	0.0178300
246.3750000	0.0021700
246.4166667	0.0000000
246.4583333	0.0013000
246.5000000	0.1874000
246.5416667	0.3534800
246.5833333	0.1956400
246.6250000	0.0000000
246.6666667	0.0000000
246.7083333	0.9308700
246.7500000	2.1773800
246.7916667	2.6660800
246.8333333	1.0274000
246.8750000	0.4652200
246.9166667	0.1986900
246.9583333	0.0000000
247.0000000	0.0000000
247.0416667	0.0000000
247.0833333	0.0000000
247.1250000	0.0000000
247.1666667	0.0000000
247.2083333	0.0000000
247.2500000	0.0000000
247.2916667	0.0000000
247.3333333	0.0000000
247.3750000	0.0000000
247.4166667	0.0000000
247.4583333	0.0000000
247.5000000	0.0000000
247.5416667	0.0000000
247.5833333	0.0000000
247.6250000	0.0008600
247.6666667	0.0004300
247.7083333	0.0000000
247.7500000	0.0000000
247.7916667	0.0000000
247.8333333	0.0000000
247.8750000	0.0000000
247.9166667	0.0000000
247.9583333	0.0000000
248.0000000	0.0000000
248.0416667	0.0000000
248.0833333	0.0000000
248.1250000	0.0000000
248.1666667	0.0000000
248.2083333	0.0000000
248.2500000	0.0000000
248.2916667	0.0000000
248.3333333	0.0000000
248.3750000	0.0000000
248.4166667	0.0000000
248.4583333	0.0000000
248.5000000	0.0000000
248.5416667	0.0000000
248.5833333	0.0000000
248.6250000	0.0000000
248.6666667	0.0000000
248.7083333	0.0000000
248.7500000	0.0000000
248.7916667	0.0000000
248.8333333	0.0000000
248.8750000	0.0000000
248.9166667	0.0000000
248.9583333	0.0000000
249.0000000	0.0000000
249.0416667	0.0000000
249.0833333	0.0000000
249.1250000	0.0000000
249.1666667	0.0000000
249.2083333	0.0000000
249.2500000	0.0000000
249.2916667	0.0000000
249.3333333	0.0000000
249.3750000	0.0000000
249.4166667	0.0000000
249.4583333	0.0000000
249.5000000	0.0000000
249.5416667	0.0000000
249.5833333	0.0443500
249.6250000	0.4817500
249.6666667	0.1256600
249.7083333	0.0000000
249.7500000	0.0000000
249.7916667	0.0000000
249.8333333	0.0000000
249.8750000	0.0000000
249.9166667	0.0000000
249.9583333	0.0000000
250.0000000	0.0000000
250.0416667	0.0000000
250.0833333	0.0000000
250.1250000	0.0000000
250.1666667	0.0000000
250.2083333	0.0000000
250.2500000	0.0000000
250.2916667	0.0000000
250.3333333	0.0000000
250.3750000	0.0000000
250.4166667	0.0000000
250.4583333	0.0000000
250.5000000	0.0000000
250.5416667	0.0000000
250.5833333	0.0000000
250.6250000	0.0000000
250.6666667	0.0104300
250.7083333	0.0208600
250.7500000	0.0000000
250.7916667	0.0000000
250.8333333	0.0165100
250.8750000	0.5695600
250.9166667	1.8404400
250.9583333	1.0069700
251.0000000	0.0156500
251.0416667	0.0000000
251.0833333	0.0021700
251.1250000	0.0000000
251.1666667	0.0000000
251.2083333	0.0000000
251.2500000	0.0000000
251.2916667	0.0000000
251.3333333	0.0000000
251.3750000	0.0000000
251.4166667	0.0000000
251.4583333	0.0000000
251.5000000	0.0000000
251.5416667	0.0000000
251.5833333	0.0000000
251.6250000	0.0000000
251.6666667	0.0000000
251.7083333	0.0000000
251.7500000	0.0000000
251.7916667	0.0000000
251.8333333	0.0000000
251.8750000	0.0000000
251.9166667	0.0000000
251.9583333	0.0000000
252.0000000	0.0017400
252.0416667	0.0000000
252.0833333	0.0000000
252.1250000	0.0000000
252.1666667	0.0000000
252.2083333	0.0000000
252.2500000	0.0000000
252.2916667	0.0000000
252.3333333	0.0000000
252.3750000	0.0000000
252.4166667	0.5773900
252.4583333	1.7856500
252.5000000	0.2943500
252.5416667	1.0495700
252.5833333	0.0487000
252.6250000	0.0052200
252.6666667	0.3221800
252.7083333	0.0260900
252.7500000	0.0000000
252.7916667	0.0000000
252.8333333	0.0000000
252.8750000	0.0000000
252.9166667	0.0000000
252.9583333	0.0000000
253.0000000	0.0000000
253.0416667	0.0008700
253.0833333	0.0000000
253.1250000	0.0000000
253.1666667	0.0000000
253.2083333	0.0000000
253.2500000	0.0000000
253.2916667	0.0000000
253.3333333	0.0000000
253.3750000	0.0000000
253.4166667	0.0000000
253.4583333	0.0017400
253.5000000	0.5413100
253.5416667	1.2643500
253.5833333	0.0700000
253.6250000	0.0000000
253.6666667	0.0069500
253.7083333	0.3147800
253.7500000	1.7786900
253.7916667	3.1317400
253.8333333	0.2586900
253.8750000	0.8026000
253.9166667	1.4721600
253.9583333	1.1539000
254.0000000	1.8739100
254.0416667	1.8573700
254.0833333	0.0700000
254.1250000	0.2839300
254.1666667	0.0000000
254.2083333	0.0000000
254.2500000	0.0000000
254.2916667	0.0234800
254.3333333	0.2017400
254.3750000	1.4021700
254.4166667	0.0078300
254.4583333	0.3013000
254.5000000	0.2247800
254.5416667	1.3808800
254.5833333	1.1034800
254.6250000	0.6134800
254.6666667	0.2900100
254.7083333	1.4239000
254.7500000	1.2378300
254.7916667	0.1173900
254.8333333	0.0908700
254.8750000	0.4308400
254.9166667	1.7539200
254.9583333	1.6330500
255.0000000	0.2526200
255.0416667	0.0000000
255.0833333	0.0000000
255.1250000	0.0091200
255.1666667	0.0000000
255.2083333	0.0000000
255.2500000	0.0000000
255.2916667	0.0000000
255.3333333	0.0000000
255.3750000	0.0000000
255.4166667	0.2139100
255.4583333	0.5817500
255.5000000	0.0000000
255.5416667	0.0000000
255.5833333	0.0000000
255.6250000	0.0000000
255.6666667	0.0000000
255.7083333	0.0000000
